LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-83.9461262,42.0030353,109,W POTTAWATAMIE ST,,,,,,,11fbc711702b305e
-83.9504132,41.9996321,405,S UNION ST,,,,,,,029ab56e21dd18bf
-83.9649433,41.9989518,503,S OCCIDENTAL RD,,,,,,,29aa08168d66080a
-83.9390883,42.0031023,411,E POTTAWATAMIE ST,,,,,,,326144084dc501ae
-83.9453541,41.9969818,613,S EVANS ST,,,,,,,ca4aab3e4145adce
-83.9540977,41.9998238,606,W CUMMINS ST,,,,,,,8144959889ff0267
-83.9426005,42.0025659,212,E POTTAWATAMIE ST,,,,,,,90715044f17e00d6
-83.9634533,42.0014017,1110,WILLOW ST,,,,,,,170f87729397c3b5
-83.9629055,41.9989139,503,CAIRNS ST,,,,,,,38f5b3bf928a244d
-83.9628334,41.9969827,607,CAIRNS ST,,,,,,,e9904acc26363b36
-83.9609686,42.0032069,109,PINE ST,,,,,,,1a84e5898feee93b
-83.9576772,42.001357,230,PARK ST,,,,,,,3cf6e8386896ffa8
-83.9567209,42.0021697,706,W POTTAWATAMIE ST,,,,,,,1bfad38c80d8d19e
-83.9649473,41.996971,1300,WESTHAVEN BLVD,,,,,,,d715b27048bad35f
-83.9616035,41.9988778,502,CAIRNS ST,,,,,,,4612472689d847ce
-83.9638634,41.9969659,606,S OCCIDENTAL RD,,,,,,,146c87a8686ba72d
-83.9404246,42.0012087,307,S MAUMEE ST,,,,,,,660ea5526e4c056a
-83.942959,42.0024663,206,E POTTAWATAMIE ST,,,,,,,0126741f5864606a
-83.9639356,41.998897,502,S OCCIDENTAL RD,,,,,,,513c138c771faee2
-83.9572213,42.0019676,710,W POTTAWATAMIE ST,,,,,,,5dccfc5c945efdfd
-83.9424026,41.9966605,100,E PATTERSON ST,,,,,,,b82a3bb24153dda2
-83.9407857,42.0011325,310,E KILBUCK ST,,,,,,,88b6f4e886cfd748
-83.9654911,41.9969804,1304,WESTHAVEN BLVD,,,,,,,b453631ca605a51f
-83.9433263,42.0025493,202,E POTTAWATAMIE ST,,,,,,,1d74bd47bfb37842
-83.9410039,42.0011265,308,E KILBUCK ST,,,,,,,ec55556d35e35850
-83.9470447,41.9969472,611,S PEARL ST,,,,,,,47ef067a07c68902
-83.953948,41.9988448,414,ADRIAN ST,,,,,,,2d6377b18457b1ba
-83.9577437,42.0025199,716,W POTTAWATAMIE ST,,,,,,,c217df67228c226a
-83.9590117,42.0014308,224,MAPLE ST,,,,,,,4f1867410f4e0c6c
-83.9558877,41.9987267,500,ORCHARD LANE,,,,,,,c6b05fcad2e1d751
-83.955167,41.996906,607,ADRIAN ST,,,,,,,d254bb7eae8f10f8
-83.9439358,42.0024493,114,E POTTAWATAMIE ST,,,,,,,3992b5f08ed37775
-83.9411956,42.0011182,306,E KILBUCK ST,,,,,,,ba0c46471ceb566d
-83.9505697,41.9968617,713,S UNION ST,,,,,,,40fa0570eb18633f
-83.9455206,41.9986906,501,S EVANS ST,,,,,,,d00390beb34ffbd5
-83.9413825,42.0011197,304,E KILBUCK ST,,,,,,,b0afc6f442ef08d5
-83.9442478,42.0024432,110,E POTTAWATAMIE ST,,,,,,,ad72e5a377c6f5e7
-83.9460661,41.9986377,112,W PATTERSON ST,,,,,,,87d8bcab0f40ffe4
-83.9667361,41.9967751,1402,FOX RUN,,,,,,,178aa691645f0d05
-83.944568,42.0024494,104,E POTTAWATAMIE ST,,,,,,,3974eb454de57be9
-83.9418595,42.0011105,216,E KILBUCK ST,,,,,,,ea71f36e083a5bb1
-83.9558222,41.9968066,606,ORCHARD LANE,,,,,,,416037d43e2147b3
-83.9568184,41.9987066,501,ORCHARD LANE,,,,,,,3179daf4f2c5e2b0
-83.9423067,42.0011217,214,E KILBUCK ST,,,,,,,c8e2fc96b12c6741
-83.9567455,41.9967867,607,ORCHARD LANE,,,,,,,f15a346bdd58dad3
-83.967876,41.9968225,1503,FOX RUN,,,,,,,eb61862c92ce5cad
-83.9425515,42.0011186,212,E KILBUCK ST,,,,,,,89f5dc1fa24508bb
-83.9463231,41.9986723,114,W PATTERSON ST,,,,,,,47812602cc2c9854
-83.9465163,41.998668,116,W PATTERSON ST,,,,,,,0c266294c96a3143
-83.94704,41.9968155,615,S PEARL ST,,,,,,,e6278cdd634d5841
-83.960857,42.0013928,211,PINE ST,,,,,,,333066cbde61bb0f
-83.9471045,41.9987243,501,S PEARL ST,,,,,,,1b2220aeb1539611
-83.9681785,41.9968157,1505,FOX RUN,,,,,,,2310dafafe76b266
-83.9428863,42.0011115,210,E KILBUCK ST,,,,,,,c33cb1e8356232dc
-83.9649369,41.9987597,505,S OCCIDENTAL RD,,,,,,,ee0caa88b72e6868
-83.9474857,41.9983815,210,W PATTERSON ST,,,,,,,99a8f09f5e02fa83
-83.9684536,41.9968103,1507,FOX RUN,,,,,,,cae64d489ca68e20
-83.9432654,42.0012248,204,E KILBUCK ST,,,,,,,9f557714ac869a5e
-83.947758,41.9983769,208,W PATTERSON ST,,,,,,,7649702f8b2107dd
-83.9687295,41.9968045,1509,FOX RUN,,,,,,,24a00d3b14323004
-83.9632567,42.0012911,1108,WILLOW ST,,,,,,,1526d6aef9a6a18f
-83.9438368,42.0011901,116,E KILBUCK ST,,,,,,,97c47c7fbae59fca
-83.9480427,41.9982807,214,W PATTERSON ST,,,,,,,c25f9bf1adfacd0a
-83.9690054,41.9967988,1511,FOX RUN,,,,,,,e347df73c0eda868
-83.9482571,41.9982758,218,W PATTERSON ST,,,,,,,4aafd75daacf310d
-83.9440844,42.0011265,112,E KILBUCK ST,,,,,,,09f64c0f2a67532a
-83.9537952,41.9985934,416,ADRIAN ST,,,,,,,3a90960981a338dd
-83.9603436,41.9965735,1007,SHADY LN,,,,,,,b9ce34e205730f38
-83.9443017,42.001125,108,E KILBUCK ST,,,,,,,86f174d6bc9048c6
-83.9692814,41.9967931,1513,FOX RUN,,,,,,,ba10f78136329ed2
-83.9616305,42.001292,212,CAIRNS ST,,,,,,,bbdbb0ef75a5063e
-83.9703949,41.996827,605,PEQUOT WAY,,,,,,,126810955447dd35
-83.9484705,41.9982709,220,W PATTERSON ST,,,,,,,f55b5352abacb741
-83.9695564,41.9967876,1515,FOX RUN,,,,,,,c12d78f757a00abf
-83.9444838,42.0011216,106,E KILBUCK ST,,,,,,,bf1d8411825b18b7
-83.9486839,41.998266,302,W PATTERSON ST,,,,,,,13b845c5437874d2
-83.9607115,41.9965674,1101,SHADY LN,,,,,,,3e566cf83b1346c7
-83.9447599,42.0012394,102,E KILBUCK ST,,,,,,,92fb5153fb55d30f
-83.9698323,41.9967813,1517,FOX RUN,,,,,,,fa4cd4c44da2460f
-83.9601972,42.0013263,212,PINE ST,,,,,,,f0dc15bf779a9632
-83.9610795,41.9965614,1103,SHADY LN,,,,,,,2cffc7f4bcb4a409
-83.9454675,42.0011914,305,S EVANS ST,,,,,,,fce16eeb750661c3
-83.9614472,41.9965554,1105,SHADY LN,,,,,,,f5061d487d7e664d
-83.9618525,41.99676,608,CAIRNS ST,,,,,,,062f56cb14f69839
-83.9702892,41.9956683,1520,SOUTHWICK DR,,,,,,,286a1b068146b190
-83.9552018,41.9957027,703,ADRIAN ST,,,,,,,9a7a499f184f448b
-83.9666009,41.9957014,1418,SOUTHWICK DR,,,,,,,27d5acc98ce7a4f7
-83.966936,41.9956981,1420,SOUTHWICK DR,,,,,,,fcdf5b2b8b36d92a
-83.9599013,41.9924471,1005,W RUSSELL RD,,,,,,,c40e6ca3b5216c20
-83.9602692,41.9924412,1007,W RUSSELL RD,,,,,,,0a456aa8e88127f3
-83.9672514,41.9956903,1422,SOUTHWICK DR,,,,,,,55da7738bd7fabd0
-83.9606371,41.9924352,1101,W RUSSELL RD,,,,,,,455aedb8eb166226
-83.9370348,41.9952206,704,MOHAWK ST,,,,,,,cc2664e7c52f06a1
-83.961005,41.9924291,1103,W RUSSELL RD,,,,,,,ce330b9d917fdd14
-83.9675669,41.995683,1502,SOUTHWICK DR,,,,,,,92a35c2ba16b86d0
-83.9613729,41.9924231,1105,W RUSSELL RD,,,,,,,75f8f8128a2fe038
-83.9678705,41.9956761,1504,SOUTHWICK DR,,,,,,,508291795c627c07
-83.9617407,41.9924171,1107,W RUSSELL RD,,,,,,,2ca780865945b71f
-83.946991,41.995646,738,S UNION ST,,,,,,,57a9b10d28971930
-83.9621086,41.9924111,1201,W RUSSELL RD,,,,,,,59198283375519bc
-83.9681602,41.9956699,1506,SOUTHWICK DR,,,,,,,382616d63ae58b98
-83.9344841,41.995227,707,BLOOD RD,,,,,,,08af29ae4b25e7c8
-83.9625133,41.9924044,1203,W RUSSELL RD,,,,,,,e5b9addfaad3aee8
-83.9302447,41.995276,809,BLOOD RD,,,,,,,0c1cea3e0e8b161a
-83.9549607,41.9925797,703,W RUSSELL RD,,,,,,,0dd6885e12891c9b
-83.968449,41.9956622,1508,SOUTHWICK DR,,,,,,,458c4cd2585dbbd4
-83.9629557,41.9923976,1205,W RUSSELL RD,,,,,,,39ac9156cd01a0a4
-83.9649806,41.9956945,703,S OCCIDENTAL RD,,,,,,,83436dd2e8036ac8
-83.9687387,41.9956557,1510,SOUTHWICK DR,,,,,,,b984dc4b89dc188d
-83.9634345,41.9923893,1207,W RUSSELL RD,,,,,,,047064f1b06387b8
-83.969939,41.9956074,1518,SOUTHWICK DR,,,,,,,8b84edeb34bb2e08
-83.9639576,41.992614,808,S OCCIDENTAL RD,,,,,,,55b063ee66ef67e3
-83.9560052,41.9923168,810,ADRIAN ST,,,,,,,73dd3531576056c9
-83.9690285,41.9956492,1512,SOUTHWICK DR,,,,,,,5609d95326b8b18a
-83.9693182,41.9956419,1514,SOUTHWICK DR,,,,,,,dc71bbf486f76035
-83.9647209,41.9924426,811,S OCCIDENTAL RD,,,,,,,95d3febd91ad6aad
-83.9696079,41.9956348,1516,SOUTHWICK DR,,,,,,,112727defd73aebc
-83.9358105,41.9924808,600,E RUSSELL RD BLK,,,,,,,2aee126823334778
-83.9497132,41.9955749,737,S UNION ST,,,,,,,b10239bc1b85541b
-83.9517318,41.9924176,501,W RUSSELL RD,,,,,,,3162fbc8ff9623c0
-83.9616001,41.9955979,1212,MURRAY DR,,,,,,,df67c5c6047f2b33
-83.9520261,41.9924098,503,W RUSSELL RD,,,,,,,06fc94e7a587831e
-83.9624384,41.9956185,1213,MURRAY DR,,,,,,,93eb259e1cec8ce0
-83.9523786,41.9955193,501,SUTTON ST,,,,,,,fadaf41c607c9ef9
-83.9523204,41.9924019,505,W RUSSELL RD,,,,,,,edb3c24d006c759f
-83.9526806,41.9955142,503,SUTTON ST,,,,,,,91042ed8957d6476
-83.9511836,41.9924117,800,WASKIN DR BLK,,,,,,,dc66d20bea52c766
-83.9529749,41.9955064,505,SUTTON ST,,,,,,,f2e40931736af427
-83.9526147,41.9923941,507,W RUSSELL RD,,,,,,,183ec90021af5c97
-83.9529091,41.9923861,509,W RUSSELL RD,,,,,,,a738d0d07d58ede0
-83.9558477,41.9955408,704,ORCHARD LANE,,,,,,,7b96412f7d811b58
-83.9532034,41.9923783,601,W RUSSELL RD,,,,,,,16cf138beffc5381
-83.9538589,41.9954825,605,SUTTON ST,,,,,,,5dd7617db9f3225a
-83.9534968,41.9923701,603,W RUSSELL RD,,,,,,,ca4f28aacaf2fce6
-83.9544512,41.9954654,609,SUTTON ST,,,,,,,b6363ce9a568d785
-83.9540937,41.9923544,607,W RUSSELL RD,,,,,,,d75dbc8e17ea377d
-83.9565459,41.9953706,799,HURON ST,,,,,,,1cb333a715a95825
-83.9639449,41.9922574,1211,W RUSSELL RD,,,,,,,b7a0222f0c595f12
-83.9386446,41.9952526,610,S MAUMEE ST,,,,,,,f899ef8199e51c47
-83.955002,41.9923058,701,W RUSSELL RD,,,,,,,c46b08928be6f820
-83.9568863,41.9953633,801,HURON ST,,,,,,,f702e8fd2ce15335
-83.9377319,41.9920223,900,INDUSTRIAL DR,,,,,,,60c8350334089d9f
-83.9571787,41.9953584,803,HURON ST,,,,,,,e508e8212839c084
-83.9365381,41.9922116,514,E RUSSELL RD,,,,,,,b888316d98cda62f
-83.957473,41.9953536,805,HURON ST,,,,,,,4c3eb7ed555361c5
-83.9394883,41.9918497,400,E RUSSELL RD,,,,,,,a5e3dec8f5a37392
-83.9577674,41.9953488,807,HURON ST,,,,,,,eb90ac42a982ebfd
-83.9469127,41.9954281,742,S UNION ST,,,,,,,bfe8c8685105e656
-83.9477383,41.9916794,300,E RUSSELL RD BLK,,,,,,,03ce41c2e44b3c56
-83.9406835,41.9918355,300,E RUSSELL RD,,,,,,,895a1bb3bf1be07e
-83.9641482,41.9954267,704,S OCCIDENTAL RD,,,,,,,e06ed6803b20b9cd
-83.9418834,41.9920545,200,E RUSSELL RD,,,,,,,6bc47f3d7e07ea0a
-83.9580617,41.995344,809,HURON ST,,,,,,,95c553671007693c
-83.9431825,41.9919704,100,E RUSSELL RD BLK,,,,,,,24e4be7d516892db
-83.958356,41.9953392,901,HURON ST,,,,,,,b2d80e47d7d69f8b
-83.9440994,41.99196,100,E RUSSELL RD,,,,,,,eaf22b3774596889
-83.9646143,41.9921462,2998,W RUSSELL RD,,,,,,,72051ceaa27d4042
-83.9586503,41.9953344,903,HURON ST,,,,,,,14ee724f01dc62b7
-83.9589446,41.9953295,905,HURON ST,,,,,,,f3112b0506148e6e
-83.9365394,41.9919457,905,MILL HWY,,,,,,,9941accb41205967
-83.9606434,41.9913303,1102,W RUSSELL RD,,,,,,,36e706468294f9bb
-83.959239,41.9953247,1001,HURON ST,,,,,,,0fb8a61da9d1430a
-83.9365447,41.9916754,909,MILL HWY,,,,,,,6e419e08d6c9fda6
-83.9608695,41.9954585,705,OSAGE ST,,,,,,,f133dbce481c5c1e
-83.9418728,41.9915882,100,INDUSTRIAL DR BLK,,,,,,,0b0de58c206eb781
-83.9551877,41.9954103,705,ADRIAN ST,,,,,,,77ea72c0eaf8f4c1
-83.9377314,41.9913912,904,INDUSTRIAL DR,,,,,,,ed6545e99dd97796
-83.9595333,41.9953198,1003,HURON ST,,,,,,,fb3662408f412e26
-83.9436207,41.9913616,903,INDUSTRIAL DR,,,,,,,413a5aba5939ea5c
-83.9598276,41.995315,1005,HURON ST,,,,,,,a6084d896703dceb
-83.9365506,41.9914052,915,MILL HWY,,,,,,,d2fb9572cb52b2c0
-83.9648045,41.9953949,705,S OCCIDENTAL RD,,,,,,,787021aae7d7ba74
-83.939468,41.9909171,401,INDUSTRIAL DR,,,,,,,f71ee4c4e878e969
-83.9601458,41.9953119,1007,HURON ST,,,,,,,5937f99b1a5d0e32
-83.9406626,41.9909026,301,INDUSTRIAL DR,,,,,,,0ff95e15b92b9e21
-83.9295866,41.9951551,817,BLOOD RD,,,,,,,0b64ce2d778ddfdb
-83.9418631,41.9911215,902,INDUSTRIAL DR,,,,,,,10cb7870a1da33fd
-83.9496143,41.9953581,741,S UNION ST,,,,,,,69bc019482d053a7
-83.9365563,41.9911349,919,MILL HWY,,,,,,,e2dd95c619b56856
-83.9377308,41.9907608,908,INDUSTRIAL DR,,,,,,,0848bc6e489515ee
-83.9305512,41.9951375,805,BLOOD RD,,,,,,,5948c23f9af7ce68
-83.9436036,41.9907581,907,INDUSTRIAL DR,,,,,,,90508e7559d7ee32
-83.9624297,41.9953865,1211,MURRAY DR,,,,,,,eb64b8f16f665a90
-83.9365616,41.9908646,923,MILL HWY,,,,,,,6f2fbe6282e94adb
-83.9615891,41.9953017,1210,MURRAY DR,,,,,,,a3854e6cb7e8a16f
-83.9418524,41.9906552,906,INDUSTRIAL DR,,,,,,,572f52b87c199c32
-83.9558408,41.9953036,706,ORCHARD LANE,,,,,,,788e709cf278cf36
-83.9365671,41.9905943,927,MILL HWY,,,,,,,791ea94f4aca47d0
-83.9468527,41.9952105,746,S UNION ST,,,,,,,c79b70f754be90ea
-83.9365727,41.990324,1005,MILL HWY,,,,,,,01d67db7f98af3a8
-83.9259777,41.9946055,800,ROGERS HWY,,,,,,,efb438bf9023045e
-83.9377307,41.9897505,912,INDUSTRIAL DR,,,,,,,6ba02bda0e596413
-83.9308465,41.995011,803,BLOOD RD,,,,,,,a45cc97747f3c380
-83.9435735,41.9897223,909,INDUSTRIAL DR,,,,,,,4a5a472eabe880a3
-83.9608621,41.9952215,707,OSAGE ST,,,,,,,bfd2d79bb34a0169
-83.9390048,41.9896546,404,INDUSTRIAL DR,,,,,,,a1230796c12ed124
-83.9367625,41.9948242,800,MOHAWK ST,,,,,,,be8d64813c557b1f
-83.9398141,41.9896455,404,INDUSTRIAL DR,,,,,,,aee300dcc102f802
-83.949537,41.9951406,745,S UNION ST,,,,,,,b7a94e0abb6c9715
-83.9406234,41.9896364,300,INDUSTRIAL DR,,,,,,,9b6d54ea7f708d1f
-83.9552039,41.9950928,707,ADRIAN ST,,,,,,,9edbe59001290740
-83.9627642,41.9950985,1209,MURRAY DR,,,,,,,e04f87302a1e448a
-83.9414326,41.9896272,204,INDUSTRIAL DR,,,,,,,4c08b7373bfbfc38
-83.9523054,41.9950493,500,SUTTON ST,,,,,,,9429679a543ae077
-83.9422539,41.9896184,200,INDUSTRIAL DR,,,,,,,f436e800d832f930
-83.963795,41.9951032,706,S OCCIDENTAL RD,,,,,,,f81f58d8620488e2
-83.9365782,41.9900537,1009,MILL HWY,,,,,,,3a42b4ce38503b29
-83.9525927,41.995044,502,SUTTON ST,,,,,,,3486e47c468eaa4f
-83.9365837,41.9897834,1015,MILL HWY,,,,,,,e383ea7f9e92b455
-83.9365892,41.9895132,1019,MILL HWY,,,,,,,d144be8f6a83d5b2
-83.9528576,41.9950369,504,SUTTON ST,,,,,,,d6f43515f35027a4
-83.9366022,41.9892209,1023,MILL HWY,,,,,,,eba9b27fa9820391
-83.9531225,41.9950305,600,SUTTON ST,,,,,,,b233fd75048dac46
-83.9288087,41.9941147,900,BLOOD RD,,,,,,,a5d8116b7f9a013b
-83.9558333,41.9950683,708,ORCHARD LANE,,,,,,,39df55ec466fea8b
-83.9541514,41.9954753,607,SUTTON ST,,,,,,,18d96223f74a2e7e
-83.9533865,41.9950231,602,SUTTON ST,,,,,,,d872c94041023775
-83.9535856,41.995799,602,SPAFFORD ST,,,,,,,3208bbf4d115d205
-83.9647927,41.9950318,707,S OCCIDENTAL RD,,,,,,,3a2ef52efafa369e
-83.9536514,41.995016,604,SUTTON ST,,,,,,,688e2c807da90f8d
-83.9535646,41.995491,603,SUTTON ST,,,,,,,0908b6160bebd168
-83.9539163,41.9950089,606,SUTTON ST,,,,,,,d301d00870844610
-83.9534354,41.9956481,602,SPAFFORD ST,,,,,,,6bc9499d1cab1dbb
-83.9541812,41.9950018,608,SUTTON ST,,,,,,,bdc079e0d061fef2
-83.9534345,41.9956482,602,SPAFFORD ST,,,,,,,2eb50a30ba3d0d3e
-83.9532693,41.9954986,601,SUTTON ST,,,,,,,b227ab4e00f6d86e
-83.9544817,41.9949883,610,SUTTON ST,,,,,,,565f109a0cd12027
-83.9468158,41.9949915,800,S UNION ST,,,,,,,2845a2c7ac07f967
-83.9493694,42.0004511,309,W CUMMINS ST,,,,,,,6a32a077ee207c83
-83.9637473,41.9938548,716,S OCCIDENTAL RD,,,,,,,16817d7cad8d0272
-83.9615777,41.9950053,1208,MURRAY DR,,,,,,,f04da24d5c994143
-83.962728,41.9941512,1203,MURRAY DR,,,,,,,406479973675d26b
-83.9360735,41.9946286,800,MOHAWK ST,,,,,,,15491f8b11394a43
-83.9552157,41.9985017,415,ADRIAN ST,,,,,,,962b609522287223
-83.9494798,41.9949226,801,S UNION ST,,,,,,,e50a317517a37791
-83.9674694,42.0055603,1400,W CHICAGO BLVD,,,,,,,723cf430b6e85cc6
-83.9608533,41.9949862,709,OSAGE ST,,,,,,,73591c445e5e7162
-83.9530909,42.0177449,800,N UNION ST BLK,,,,,,,b2cf5f0af4cd25c4
-83.938474,41.9946293,700,S MAUMEE ST,,,,,,,773cc6aaed3870d3
-83.9563425,42.0157137,706,BROOK ST,,,,,,,f35e30ea4f98a199
-83.9326123,41.9948748,803,BLOOD RD,,,,,,,6a3c62ccfe74aad8
-83.9373121,42.001029,504,ORCHARD LANE,,,,,,,55413385bd9fa223
-83.9554796,41.9948025,709,ADRIAN ST,,,,,,,c8d83dd987d1d77d
-83.9544557,41.9957769,608,SPAFFORD ST,,,,,,,f01d54efce2341d2
-83.9637837,41.9948422,708,S OCCIDENTAL RD,,,,,,,f46faa3b5598a587
-83.9532986,41.995806,600,SPAFFORD ST,,,,,,,c9a4652a123f2035
-83.9562682,41.9943516,805,MURRAY DR,,,,,,,7e84b8ec11fe05dd
-83.9530117,41.9958129,504,SPAFFORD ST,,,,,,,5dc2d451b85b9ad9
-83.9565726,41.9946687,800,HURON ST,,,,,,,4e2e90d38060eac7
-83.9558666,41.998178,504,ORCHARD LANE,,,,,,,58889c1e48dfd363
-83.9467895,41.9947713,804,S UNION ST,,,,,,,b8d7f1ffd7ee40ae
-83.9685537,42.005374,1450,W CHICAGO BLVD,,,,,,,e7d045d08b49a77a
-83.956857,41.9943415,802,HURON ST,,,,,,,3d8f4465199da0f4
-83.9633787,42.0119406,400,BROWN ST BLK,,,,,,,8a02aa8edf85e658
-83.9571612,41.9946578,804,HURON ST,,,,,,,4835dd56f1a57789
-83.936619,42.0144254,300,SHADOW BROOKE DR BLK,,,,,,,46a00a214c0618d1
-83.9627505,41.994782,1207,MURRAY DR,,,,,,,e12acf5a17d52b14
-83.9574542,41.9946166,806,HURON ST,,,,,,,63f78380de8d0557
-83.937114,42.0137925,200,SHADOW BROOKE DR BLK,,,,,,,1f63b9a8684abd2e
-83.9522559,41.9947431,501,BLANCHARD ST,,,,,,,c6bcbfc93e378bda
-83.936707,42.0139571,100,SHADOW BROOKE DR BLK,,,,,,,ae61f7b9a625eef6
-83.9379433,42.0125609,400,OUTER CT,,,,,,,7f214c2f6f7297e6
-83.9577393,41.9943271,901,MURRAY DR,,,,,,,8719070cc8c01280
-83.9580333,41.9943223,903,MURRAY DR,,,,,,,86843e75f569f761
-83.9356887,42.0038163,100,S DIVISION ST,,,,,,,b0d1cd551f385529
-83.9525533,41.9947379,503,BLANCHARD ST,,,,,,,8cc722bb255b9670
-83.9617282,42.0131217,645,RIDGE LANE,,,,,,,8c9fe1764464b7f1
-83.9583398,41.9947154,902,HURON ST,,,,,,,b16d679d8b1df2c6
-83.9616698,42.0130402,643,RIDGE LANE,,,,,,,1f75f3e06514a0ff
-83.9528366,41.9947303,505,BLANCHARD ST,,,,,,,1871b08ed197f107
-83.9623772,42.0135424,667,RIDGE LANE,,,,,,,16ceb6f5d65cebec
-83.9586311,41.9946091,904,HURON ST,,,,,,,0980665ba6f5ebc9
-83.9625004,42.0135412,669,RIDGE LANE,,,,,,,9c2908c1f3ad2f51
-83.9589254,41.9946043,906,HURON ST,,,,,,,e1d52227d81ee208
-83.9620658,42.0121966,594,RIDGE LANE,,,,,,,eea6e310ab26ae56
-83.9531291,41.9947225,507,BLANCHARD ST,,,,,,,7240e8a5034ebb18
-83.9621895,42.0121922,592,RIDGE LANE,,,,,,,23bb4d290221048d
-83.9592198,41.9945995,1002,HURON ST,,,,,,,7eae03c3aea3cde1
-83.9204655,41.9929218,1070,PRESERVATION DR,,,,,,,f9b3da29c47ae80e
-83.9494415,41.9947042,805,S UNION ST,,,,,,,ba8482ddafe09dd2
-83.9190949,41.9929106,1070,PRESERVATION DR,,,,,,,dc9665e3756ab658
-83.9534124,41.9947149,601,BLANCHARD ST,,,,,,,010c2da411fb23ed
-83.920793,41.9929692,1068,PRESERVATION DR,,,,,,,5882f10b128b77de
-83.9187359,41.9929889,1080,PRESERVATION DR,,,,,,,d89ad61f9a7e123a
-83.9210926,41.9930303,1066,PRESERVATION DR,,,,,,,f39e7b0acc9f987b
-83.9595045,41.9942982,1003,MURRAY DR,,,,,,,202f34ee21a41987
-83.9185115,41.9931423,1082,PRESERVATION DR,,,,,,,c27ee3676f25c912
-83.9598082,41.9946118,1006,HURON ST,,,,,,,bcf76ff7594e6efa
-83.9182409,41.9930026,1084,PRESERVATION DR,,,,,,,a1149112465ed80b
-83.9536865,41.9947075,603,BLANCHARD ST,,,,,,,1d2f99f99a104d7d
-83.9178799,41.9930855,1086,PRESERVATION DR,,,,,,,e636429e59b889bd
-83.9601022,41.9945847,1008,HURON ST,,,,,,,34bdcf621aee1eba
-83.9195193,41.9932682,1077,PRESERVATION DR,,,,,,,d0182d5c64254e75
-83.9539698,41.9947,605,BLANCHARD ST,,,,,,,ac5211308d982d9e
-83.9198034,41.9933011,1075,PRESERVATION DR,,,,,,,2ea23e48121509e3
-83.9603869,41.9942825,1009,MURRAY DR,,,,,,,4ae42e57359f4f97
-83.9200898,41.9932959,1073,PRESERVATION DR,,,,,,,02d7566c1aa99530
-83.9606813,41.9942802,1101,MURRAY DR,,,,,,,e070b484f77acbc3
-83.9203406,41.9933482,1071,PRESERVATION DR,,,,,,,ab5e6413596556ef
-83.9542522,41.9946921,607,BLANCHARD ST,,,,,,,7f3d7768b8edba5e
-83.9192531,41.9933334,1079,PRESERVATION DR,,,,,,,d08770d5bd115b50
-83.9609789,41.9942766,1103,MURRAY DR,,,,,,,fecaa87ac3f6fbf8
-83.9174536,41.9931844,1094,PRESERVATION DR,,,,,,,fefce02b615bf647
-83.954557,41.9946766,609,BLANCHARD ST,,,,,,,870a3ab9eef7f673
-83.9206091,41.9934197,1069,PRESERVATION DR,,,,,,,0fe67fadc5b7bbb7
-83.9177292,41.9934424,1092,PRESERVATION DR,,,,,,,5a6d94bbf9dd1b24
-83.9615668,41.9947093,1206,MURRAY DR,,,,,,,3338faeb66c73864
-83.9190435,41.9934813,1081,PRESERVATION DR,,,,,,,eb35225760800c5a
-83.9320824,41.9939969,800,BLOOD RD,,,,,,,278422c805e6c68e
-83.9168715,41.9934868,1096,PRESERVATION DR,,,,,,,95551608eba63f50
-83.918292,41.9934874,1088,PRESERVATION DR,,,,,,,c44569c4f41238bd
-83.9298211,41.9943425,810,BLOOD RD,,,,,,,4dde93f49f12f0d8
-83.9179927,41.993468,1090,PRESERVATION DR,,,,,,,3d1c7c423d2f1cd5
-83.9647784,41.9946735,709,S OCCIDENTAL RD,,,,,,,26351cfd398217d7
-83.9337283,41.9933886,700,E RUSSELL RD,,,,,,,86e7cb227cc72e5e
-83.9165242,41.9935534,1098,PRESERVATION DR,,,,,,,00ba77f559835368
-83.9345679,41.9939276,740,MILL HWY,,,,,,,0bc12627650cafd0
-83.9208599,41.9935401,1067,PRESERVATION DR,,,,,,,dcaefde97d2f3519
-83.955583,41.9945468,711,ADRIAN ST,,,,,,,6fd9963239631021
-83.9211128,41.9936404,1065,PRESERVATION DR,,,,,,,40d086594265a750
-83.9409676,41.9936174,805,S MAUMEE ST,,,,,,,4898d1bc47487273
-83.918945,41.9936927,1083,PRESERVATION DR,,,,,,,10e365cbda8d3130
-83.9278054,41.9943272,906,BLOOD RD,,,,,,,2b173631c8bd818f
-83.9165354,41.9937774,1100,PRESERVATION DR,,,,,,,9f7225f15ea30667
-83.9272391,41.9943223,910,BLOOD RD,,,,,,,4fdb4dc0ddce983d
-83.9467773,41.9945518,808,S UNION ST,,,,,,,dacac7fc83afe749
-83.9187356,41.9938848,1085,PRESERVATION DR,,,,,,,f532d14d5acf6166
-83.9168227,41.9939226,1099,PRESERVATION DR,,,,,,,52911eb2853ba794
-83.9637751,41.9945954,710,S OCCIDENTAL RD,,,,,,,cbb84e5be5e058f2
-83.9184478,41.9939653,1087,PRESERVATION DR,,,,,,,4306751fe9f82384
-83.9494172,41.9944852,809,S UNION ST,,,,,,,5c66694a27092aa2
-83.9181432,41.9939881,1089,PRESERVATION DR,,,,,,,9719e1d40f55a86f
